Chromosomes,Gene,Start,End,Size,Type
chr18,Bn78482,43980228,50875302,6895074,CN
chr18,Bn78483,31924950,97476687,65551737,RLP
chr18,Bn78484,40291265,82038386,41747121,TNL
chr18,Bn78485,2472225,62811437,60339212,CNL
chr18,Bn78486,19847664,60066288,40218624,NBS
chr18,Bn78487,32490858,34016511,1525653,NBS
chr18,Bn78488,21446292,44726425,23280133,RLP
chr18,Bn78489,29303323,49049070,19745747,RLK
chr18,Bn78490,74201430,86623112,12421682,NBS
chr18,Bn78491,26991933,99607226,72615293,NBS
chr18,Bn78492,30329739,95166990,64837251,CNL
chr18,Bn78493,74703439,94533699,19830260,RLK
chr18,Bn78494,55339416,75516027,20176611,TNL
chr18,Bn78495,18263122,44230010,25966888,RLP
chr18,Bn78496,42633439,96733427,54099988,CNL
chr18,Bn78497,81496882,94894079,13397197,NBS
chr18,Bn78498,41309538,93673920,52364382,RLK
chr18,Bn78499,68371812,77011704,8639892,RLP
chr18,Bn78500,14843907,52772840,37928933,TN
chr18,Bn78501,1244772,90566162,89321390,TNL
chr18,Bn78502,92749165,97596612,4847447,CN
chr18,Bn78503,62406355,82732770,20326415,CNL
chr18,Bn78504,64292827,98556926,34264099,TN
chr18,Bn78505,5906867,14435676,8528809,RLK
chr18,Bn78506,45364857,73573661,28208804,RLP
chr18,Bn78507,67803357,99162347,31358990,RLP
chr18,Bn78508,42866835,95924491,53057656,RLK
chr18,Bn78509,92597614,95351689,2754075,NBS
chr18,Bn78510,74791191,78951600,4160409,CN
chr18,Bn78511,35031626,42318196,7286570,NBS
chr18,Bn78512,27474957,58638958,31164001,CNL
chr18,Bn78513,28730983,52905049,24174066,CN
chr18,Bn78514,84480598,91370131,6889533,RLK
chr18,Bn78515,54654232,90963135,36308903,RLK
chr18,Bn78516,48462577,94239367,45776790,TNL
chr18,Bn78517,91882808,99071082,7188274,RLK
chr18,Bn78518,16581336,71626397,55045061,TNL
chr18,Bn78519,88147128,92998185,4851057,CNL
chr18,Bn78520,28458746,64137636,35678890,NBS
chr18,Bn78521,57249216,70260878,13011662,CN
chr18,Bn78522,37840680,98371096,60530416,RLP
chr18,Bn78523,2948808,60253236,57304428,TN
chr18,Bn78524,41595246,48647035,7051789,TNL
chr18,Bn78525,5110718,99239527,94128809,CNL
chr18,Bn78526,72725718,96217075,23491357,CN
chr18,Bn78527,96396780,98802989,2406209,RLK
chr18,Bn78528,21125851,33316723,12190872,TN
chr18,Bn78529,50474073,52602604,2128531,TN
chr18,Bn78530,76216438,82702548,6486110,RLK
chr18,Bn78531,96355434,97420689,1065255,CN
chr18,Bn78532,13862270,82921537,69059267,TNL
chr18,Bn78533,20284126,74507617,54223491,RLK
chr18,Bn78534,92092755,95971981,3879226,CNL
chr18,Bn78535,61380701,93971004,32590303,TN
chr18,Bn78536,64985095,90555421,25570326,TNL
chr18,Bn78537,88854475,96149319,7294844,CN
chr18,Bn78538,79987065,88334776,8347711,TNL
chr18,Bn78539,15907644,38344954,22437310,CNL
chr18,Bn78540,54739037,99712421,44973384,RLP
chr18,Bn78541,96524541,98594854,2070313,RLP
chr18,Bn78542,70703053,85885682,15182629,TN
chr18,Bn78543,1749925,21726249,19976324,TN
chr18,Bn78544,69501465,85972841,16471376,TNL
chr18,Bn78545,84588262,96550602,11962340,CNL
chr18,Bn78546,77960587,78579133,618546,CNL
chr18,Bn78547,98431095,99063304,632209,RLK
chr18,Bn78548,20918240,94829483,73911243,RLP
chr18,Bn78549,43622673,73046380,29423707,TNL
chr18,Bn78550,93076876,94228764,1151888,NBS
chr18,Bn78551,1243348,69349960,68106612,CN
chr18,Bn78552,85345995,97062203,11716208,NBS
chr18,Bn78553,21609781,64270484,42660703,TNL
chr18,Bn78554,48218762,51113563,2894801,RLK
chr18,Bn78555,63645319,77964722,14319403,CNL
chr18,Bn78556,73363187,89623636,16260449,CN
chr18,Bn78557,13213654,63761876,50548222,NBS
chr18,Bn78558,26924299,35247743,8323444,TN
chr18,Bn78559,9157370,48649718,39492348,CNL
chr18,Bn78560,19836653,91900869,72064216,RLK
chr18,Bn78561,13348360,54545569,41197209,NBS
chr18,Bn78562,71872829,77028526,5155697,TNL
chr18,Bn78563,55612708,69243476,13630768,RLK
chr18,Bn78564,6820640,20347546,13526906,CNL
chr18,Bn78565,20848825,46763279,25914454,RLK
chr18,Bn78566,91969628,98822585,6852957,TN
chr18,Bn78567,18475913,67557685,49081772,RLP
chr18,Bn78568,47333193,48801386,1468193,CN
chr18,Bn78569,72201746,76098133,3896387,CNL
chr18,Bn78570,80472897,88768176,8295279,CN
chr18,Bn78571,29369031,98129709,68760678,TNL
chr18,Bn78572,70873250,84120422,13247172,RLK
chr18,Bn78573,4835247,4925771,90524,NBS
chr18,Bn78574,66938684,80144453,13205769,NBS
chr18,Bn78575,84304945,96824368,12519423,TNL
chr18,Bn78576,66120671,93651781,27531110,TN
chr18,Bn78577,41659176,76551158,34891982,RLP
chr18,Bn78578,4548714,13933412,9384698,NBS
chr18,Bn78579,57522061,61920063,4398002,CN
chr18,Bn78580,67760147,97964684,30204537,NBS
chr18,Bn78581,24450340,78171420,53721080,NBS
chr18,Bn78582,37589188,82484136,44894948,TN
chr18,Bn78583,35375143,77494134,42118991,CN
chr18,Bn78584,2754638,22639231,19884593,RLK
chr18,Bn78585,65580712,99083573,33502861,NBS
chr18,Bn78586,23005382,31108862,8103480,NBS
chr18,Bn78587,89287853,97964437,8676584,RLP
chr18,Bn78588,62298984,81536419,19237435,NBS
chr18,Bn78589,52614299,88869027,36254728,TNL
chr18,Bn78590,72831327,89719136,16887809,CN
chr18,Bn78591,77707420,85692675,7985255,CN
chr18,Bn78592,64949520,84808853,19859333,CN
chr18,Bn78593,12657983,57012003,44354020,NBS
chr18,Bn78594,19253198,82292722,63039524,TN
chr18,Bn78595,80333557,95427050,15093493,CNL
chr18,Bn78596,72399174,91432046,19032872,TN
chr18,Bn78597,17331282,42861405,25530123,RLK
chr18,Bn78598,77174888,86682683,9507795,NBS
chr18,Bn78599,35942825,61516660,25573835,TNL
chr18,Bn78600,19512565,83093538,63580973,TN
chr18,Bn78601,66746622,71084120,4337498,NBS
chr18,Bn78602,37133159,38829173,1696014,TN
chr18,Bn78603,92760590,98973918,6213328,RLK
chr18,Bn78604,56849675,60186942,3337267,TNL
chr18,Bn78605,26385647,88359530,61973883,CNL
chr18,Bn78606,83673026,83998183,325157,NBS
chr18,Bn78607,44096356,81608777,37512421,CNL
chr18,Bn78608,70778303,87710236,16931933,RLP
chr18,Bn78609,29316860,48412563,19095703,RLK
chr18,Bn78610,64798485,97095013,32296528,TNL
chr18,Bn78611,16802772,92686889,75884117,TN
chr18,Bn78612,95082900,99410003,4327103,TNL
chr18,Bn78613,28615587,93541447,64925860,CN
chr18,Bn78614,15454289,57027438,41573149,RLK
chr18,Bn78615,24860459,25904148,1043689,RLP
chr18,Bn78616,65356539,98101705,32745166,TN
chr18,Bn78617,25659449,96131470,70472021,RLP
chr18,Bn78618,79266585,83589652,4323067,CNL
chr18,Bn78619,37013383,91489916,54476533,TNL
chr18,Bn78620,39379222,51502127,12122905,CN
chr18,Bn78621,70627208,77826968,7199760,RLP
chr18,Bn78622,27595081,48428391,20833310,CNL
chr18,Bn78623,41765321,79844470,38079149,RLP
chr18,Bn78624,13623388,73812787,60189399,CN
chr18,Bn78625,79216604,90486834,11270230,RLP
chr18,Bn78626,18629864,85890966,67261102,TN
chr18,Bn78627,34487653,37401027,2913374,CNL
chr18,Bn78628,92147872,96090680,3942808,NBS
chr18,Bn78629,49869891,84940184,35070293,TN
chr18,Bn78630,66837793,84021529,17183736,TN
chr18,Bn78631,91156434,93392517,2236083,TN
chr18,Bn78632,36526961,47256122,10729161,RLP
chr18,Bn78633,23017934,77464776,54446842,CN
chr18,Bn78634,28374537,62300285,33925748,CNL
chr18,Bn78635,28133389,59383709,31250320,RLP
chr18,Bn78636,67925858,85135297,17209439,CNL
chr18,Bn78637,11625111,32820097,21194986,TNL
chr18,Bn78638,58323036,97257597,38934561,RLK
chr18,Bn78639,88705120,90788547,2083427,CNL
chr18,Bn78640,78097184,83794935,5697751,NBS
chr18,Bn78641,1487176,58037760,56550584,NBS
chr18,Bn78642,34067868,35608930,1541062,CNL
chr18,Bn78643,51475972,74945949,23469977,RLP
chr18,Bn78644,26633434,37139550,10506116,TNL
chr18,Bn78645,59601777,80777731,21175954,RLP
chr18,Bn78646,69936208,79940668,10004460,RLP
chr18,Bn78647,11816717,79916067,68099350,TN
chr18,Bn78648,4278000,71855896,67577896,CNL
chr18,Bn78649,94111854,98477629,4365775,TN
chr18,Bn78650,55524747,86038722,30513975,CNL
chr18,Bn78651,28554957,48547031,19992074,RLK
chr18,Bn78652,69384684,80534064,11149380,CNL
chr18,Bn78653,91106013,99823129,8717116,CN
chr18,Bn78654,22562705,66796741,44234036,RLK
chr18,Bn78655,77824804,78289916,465112,RLP
chr18,Bn78656,45820382,56306466,10486084,TNL
chr18,Bn78657,85885034,92459437,6574403,CN
chr18,Bn78658,37287789,80324726,43036937,NBS
chr18,Bn78659,85852832,92641176,6788344,NBS
chr18,Bn78660,15156205,91834924,76678719,NBS
chr18,Bn78661,15625311,75822498,60197187,RLP
chr18,Bn78662,42441712,66942319,24500607,CN
chr18,Bn78663,84827816,86111921,1284105,CN
chr18,Bn78664,94018592,94778874,760282,CNL
chr18,Bn78665,87125212,98536963,11411751,TNL
chr18,Bn78666,72058066,94418032,22359966,RLK
chr18,Bn78667,97887183,98161132,273949,CN
chr18,Bn78668,82077566,93143630,11066064,NBS
chr18,Bn78669,79147105,79666257,519152,RLK
chr18,Bn78670,68678951,94115883,25436932,RLK
chr18,Bn78671,53600452,82201097,28600645,TN
chr18,Bn78672,65030773,85462207,20431434,RLP
chr18,Bn78673,84641953,90267544,5625591,TNL
chr18,Bn78674,96033626,99107380,3073754,RLP
chr18,Bn78675,89120716,97663114,8542398,RLP
chr18,Bn78676,74965277,75170415,205138,RLK
chr18,Bn78677,60017414,73487328,13469914,RLP
chr18,Bn78678,60181387,82894320,22712933,RLP
chr18,Bn78679,38153317,54706505,16553188,RLP
chr18,Bn78680,7825118,47171371,39346253,TN
chr18,Bn78681,87207651,90360732,3153081,NBS
chr18,Bn78682,6701998,45280716,38578718,RLK
chr18,Bn78683,5009232,67770860,62761628,CNL
chr18,Bn78684,28144277,37917113,9772836,TN
chr18,Bn78685,34889815,36035707,1145892,RLK
chr18,Bn78686,93800426,99566440,5766014,CNL
chr18,Bn78687,31472601,97290817,65818216,RLP
chr18,Bn78688,14968765,67829785,52861020,TNL
chr18,Bn78689,64859044,65018605,159561,RLK
chr18,Bn78690,50363489,82199137,31835648,CNL
chr18,Bn78691,31279567,66541427,35261860,TN
chr18,Bn78692,52798415,55917931,3119516,CNL
chr18,Bn78693,75270400,85234989,9964589,TN
chr18,Bn78694,6433264,61078283,54645019,RLK
chr18,Bn78695,93526413,99205618,5679205,NBS
chr18,Bn78696,84198414,91872543,7674129,RLK
chr18,Bn78697,9819238,77709329,67890091,CNL
chr18,Bn78698,73645608,98082541,24436933,TN
chr18,Bn78699,46665558,77781338,31115780,NBS
chr18,Bn78700,18179403,20206953,2027550,CNL
chr18,Bn78701,66071171,66716218,645047,CN
chr18,Bn78702,72904278,73298446,394168,TN
chr18,Bn78703,28647744,82271388,53623644,NBS
chr18,Bn78704,58805614,67560292,8754678,RLP
chr18,Bn78705,86302354,88765346,2462992,CN
chr18,Bn78706,86261908,87639040,1377132,NBS
chr18,Bn78707,41672672,44299966,2627294,TNL
chr18,Bn78708,22875514,49592826,26717312,NBS
chr18,Bn78709,68382312,72644294,4261982,TN
chr18,Bn78710,64080234,80483517,16403283,NBS
chr18,Bn78711,12211138,38652268,26441130,RLP
chr18,Bn78712,75989306,89595378,13606072,NBS
chr18,Bn78713,62081430,91879591,29798161,NBS
chr18,Bn78714,68172664,99963182,31790518,RLP
chr18,Bn78715,42971700,54411069,11439369,TNL
chr18,Bn78716,98388050,98422552,34502,NBS
chr18,Bn78717,12261013,21397606,9136593,CN
chr18,Bn78718,52084998,72022083,19937085,TNL
chr18,Bn78719,7896215,71152744,63256529,NBS
chr18,Bn78720,38477398,52545945,14068547,CN
chr18,Bn78721,18938070,46420644,27482574,RLK
chr18,Bn78722,6163967,84775889,78611922,TNL
chr18,Bn78723,47908231,71401121,23492890,CNL
chr18,Bn78724,16244442,23048822,6804380,CNL
chr18,Bn78725,57512510,81912568,24400058,TNL
chr18,Bn78726,41965246,57551285,15586039,CN
chr18,Bn78727,5039123,59687555,54648432,NBS
chr18,Bn78728,11589018,91723452,80134434,TN
chr18,Bn78729,78152590,81110342,2957752,RLP
chr18,Bn78730,66880524,72425808,5545284,NBS
chr18,Bn78731,98327346,99603221,1275875,CN
chr18,Bn78732,34947072,73456894,38509822,TNL
chr18,Bn78733,15901651,86581655,70680004,CN
chr18,Bn78734,28070256,98016445,69946189,RLK
chr18,Bn78735,99560713,99891056,330343,CN
chr18,Bn78736,83544473,99811067,16266594,RLP
chr18,Bn78737,29098385,31322470,2224085,TNL
chr18,Bn78738,78467575,81718392,3250817,TN
chr18,Bn78739,22630107,49349802,26719695,CN
chr18,Bn78740,16258325,94286823,78028498,CN
chr18,Bn78741,49174129,49569885,395756,TNL
chr18,Bn78742,30590123,78280668,47690545,TN
chr18,Bn78743,74459565,83086626,8627061,TN
chr18,Bn78744,92929736,95252784,2323048,CNL
chr18,Bn78745,87099111,92960131,5861020,RLP
chr18,Bn78746,88187027,90573742,2386715,TNL
chr18,Bn78747,30218188,94153163,63934975,TN
chr18,Bn78748,68762654,88730863,19968209,RLP
chr18,Bn78749,18728804,57602248,38873444,TN
chr18,Bn78750,94188921,99815354,5626433,CNL
chr18,Bn78751,88319034,95316405,6997371,NBS
chr18,Bn78752,32212679,55425500,23212821,TN
chr18,Bn78753,66119370,98476687,32357317,RLK
chr18,Bn78754,81525814,93983152,12457338,NBS
chr18,Bn78755,66630423,95704176,29073753,RLP
chr18,Bn78756,55221005,76487783,21266778,RLP
chr18,Bn78757,79680097,93709973,14029876,TN
chr18,Bn78758,10352477,83155399,72802922,TNL
chr18,Bn78759,61561940,74878298,13316358,RLK
chr18,Bn78760,46364090,83196707,36832617,CNL
chr18,Bn78761,63574775,89119259,25544484,RLP
chr18,Bn78762,21559477,70617406,49057929,TNL
chr18,Bn78763,46240946,87507043,41266097,NBS
chr18,Bn78764,2575417,47213768,44638351,CNL
chr18,Bn78765,5655326,73763279,68107953,TNL
chr18,Bn78766,21910787,58267592,36356805,TN
chr18,Bn78767,28580618,83127654,54547036,RLP
chr18,Bn78768,62959921,66152922,3193001,RLK
chr18,Bn78769,73640347,88744896,15104549,TN
chr18,Bn78770,52408338,73602290,21193952,CNL
chr18,Bn78771,10078219,82168672,72090453,CNL
chr18,Bn78772,14391861,32526045,18134184,RLP
chr18,Bn78773,28432445,30664101,2231656,RLP
chr18,Bn78774,38711475,96383559,57672084,TNL
chr18,Bn78775,42376338,70186462,27810124,NBS
chr18,Bn78776,29532909,37101939,7569030,TN
chr18,Bn78777,45003780,91507866,46504086,NBS
chr18,Bn78778,40682820,86539621,45856801,TNL
chr18,Bn78779,89097891,92252138,3154247,TNL
chr18,Bn78780,96753206,97676651,923445,RLP
chr18,Bn78781,64371703,92015254,27643551,CN
chr18,Bn78782,87578109,99481807,11903698,CN
chr18,Bn78783,36743239,61179113,24435874,RLK
chr18,Bn78784,8790497,61415817,52625320,RLP
chr18,Bn78785,17647072,44336479,26689407,RLP
chr18,Bn78786,18268743,23456098,5187355,CNL
chr18,Bn78787,57473750,71284259,13810509,RLK
chr18,Bn78788,51134434,97953133,46818699,RLP
chr18,Bn78789,27580776,94797964,67217188,CNL
chr18,Bn78790,43472445,84429795,40957350,TN
chr18,Bn78791,47507585,62771174,15263589,NBS
chr18,Bn78792,58066264,68454322,10388058,RLP
chr18,Bn78793,72074064,91305361,19231297,RLK
chr18,Bn78794,81179244,84387478,3208234,RLP
chr18,Bn78795,19624920,19970852,345932,CNL
chr18,Bn78796,36518418,61259181,24740763,RLP
chr18,Bn78797,63328278,66898457,3570179,TNL
chr18,Bn78798,76079774,76146133,66359,TN
chr18,Bn78799,16814293,38647673,21833380,TN
chr18,Bn78800,49390214,65174109,15783895,TN
chr18,Bn78801,86369381,94819700,8450319,TN
chr18,Bn78802,55725118,83640767,27915649,NBS
chr18,Bn78803,98240211,99884545,1644334,RLP
chr18,Bn78804,75227486,86339655,11112169,RLK
chr18,Bn78805,12671669,81257268,68585599,CNL
chr18,Bn78806,91704010,98069743,6365733,RLK
chr18,Bn78807,59743564,73400985,13657421,CNL
chr18,Bn78808,28347252,75819500,47472248,CNL
chr18,Bn78809,47076499,95848250,48771751,NBS
chr18,Bn78810,60456131,93381494,32925363,NBS
chr18,Bn78811,44008047,68796801,24788754,NBS
chr18,Bn78812,78436991,92083868,13646877,RLP
chr18,Bn78813,80822969,93812376,12989407,NBS
chr18,Bn78814,97252884,99419052,2166168,RLP
chr18,Bn78815,71228382,74012380,2783998,TNL
chr18,Bn78816,93014238,98125445,5111207,CNL
chr18,Bn78817,96994519,97364923,370404,CN
chr18,Bn78818,77128615,80991408,3862793,RLK
chr18,Bn78819,23177362,48155250,24977888,TNL
chr18,Bn78820,59790783,61512686,1721903,TN
chr18,Bn78821,15398011,65311259,49913248,RLK
chr18,Bn78822,22214319,53461478,31247159,CNL
chr18,Bn78823,9494721,52429321,42934600,RLP
chr18,Bn78824,62643211,81961601,19318390,TN
chr18,Bn78825,98058047,98947295,889248,RLK
chr18,Bn78826,44097879,65300229,21202350,NBS
chr18,Bn78827,40470756,44804234,4333478,TNL
chr18,Bn78828,20574947,94688638,74113691,CN
chr18,Bn78829,47940386,97312429,49372043,CN
chr18,Bn78830,98687759,99587924,900165,RLK
chr18,Bn78831,44558859,86173244,41614385,RLP
chr18,Bn78832,29900349,78245909,48345560,RLP
chr18,Bn78833,22250920,91206598,68955678,TNL
chr18,Bn78834,49713227,71856905,22143678,CN
chr18,Bn78835,9140336,9888313,747977,RLP
chr18,Bn78836,42787411,49138524,6351113,TNL
chr18,Bn78837,7436455,65425022,57988567,NBS
chr18,Bn78838,3681868,17430828,13748960,RLP
chr18,Bn78839,41832781,83219572,41386791,CNL
chr18,Bn78840,91420350,97327560,5907210,NBS
chr18,Bn78841,1935411,54120087,52184676,CNL
chr18,Bn78842,92349147,94513771,2164624,RLK
chr18,Bn78843,24343588,33174279,8830691,CN
chr18,Bn78844,21685428,92632876,70947448,RLK
chr18,Bn78845,58163349,68991763,10828414,TN
chr18,Bn78846,19445179,20207064,761885,RLK
chr18,Bn78847,15448474,36841070,21392596,NBS
chr18,Bn78848,14721639,32729717,18008078,TNL
chr18,Bn78849,25135821,85492437,60356616,TN
chr18,Bn78850,30306372,43688816,13382444,TN
chr18,Bn78851,27251759,87027918,59776159,CNL
chr18,Bn78852,64502311,85270043,20767732,TN
chr18,Bn78853,31653545,70225594,38572049,TN
chr18,Bn78854,53643244,72211955,18568711,CN
chr18,Bn78855,60343740,68648755,8305015,TN
chr18,Bn78856,53461008,94193627,40732619,CN
chr18,Bn78857,35886702,40410797,4524095,TNL
chr18,Bn78858,26074798,69191564,43116766,CN
chr18,Bn78859,93204711,97702210,4497499,RLP
chr18,Bn78860,15855977,71624808,55768831,TNL
chr18,Bn78861,24883646,49059004,24175358,CN
chr18,Bn78862,6239856,37623446,31383590,TNL
chr18,Bn78863,51451642,84179911,32728269,CNL
chr18,Bn78864,77266756,95263475,17996719,TN
chr18,Bn78865,64721171,66990750,2269579,NBS
chr18,Bn78866,91232847,97663759,6430912,TN
chr18,Bn78867,72178220,99158173,26979953,TN
chr18,Bn78868,32933635,86976258,54042623,NBS
chr18,Bn78869,3511137,34036811,30525674,RLK
chr18,Bn78870,14020163,77822026,63801863,CN
chr18,Bn78871,87679800,95526858,7847058,RLK
chr18,Bn78872,48007772,77601918,29594146,CNL
chr18,Bn78873,45026610,62205901,17179291,NBS
chr18,Bn78874,11868105,40969573,29101468,CNL
chr18,Bn78875,16157580,62039034,45881454,TNL
chr18,Bn78876,91105936,96610781,5504845,CNL
chr18,Bn78877,1311651,50836429,49524778,TNL
chr18,Bn78878,57306375,88128915,30822540,RLP
chr18,Bn78879,83905757,86446288,2540531,RLP
chr18,Bn78880,18246211,48107813,29861602,RLP
chr18,Bn78881,35371970,99679106,64307136,NBS
chr18,Bn78882,67439113,77807873,10368760,RLK
chr18,Bn78883,84226618,85583390,1356772,TN
chr18,Bn78884,9785664,22350759,12565095,NBS
chr18,Bn78885,64180056,68716575,4536519,RLK
chr18,Bn78886,32039505,34822256,2782751,NBS
chr18,Bn78887,26319171,57341818,31022647,RLP
chr18,Bn78888,12392578,74395347,62002769,TNL
chr18,Bn78889,67478223,90527654,23049431,RLP
chr18,Bn78890,27744366,96297905,68553539,TNL
chr18,Bn78891,24631021,73607754,48976733,TN
chr18,Bn78892,95538684,99687772,4149088,CN
chr18,Bn78893,80135770,99996263,19860493,CNL
chr18,Bn78894,73685143,84610023,10924880,RLK
chr18,Bn78895,28681118,61852672,33171554,NBS
chr18,Bn78896,80234120,95547312,15313192,NBS
chr18,Bn78897,72182031,99554636,27372605,CN
chr18,Bn78898,90806530,94976177,4169647,NBS
chr18,Bn78899,47489391,58459988,10970597,TN
chr18,Bn78900,89018805,89444332,425527,CN
chr18,Bn78901,26421459,48142554,21721095,TN
chr18,Bn78902,6446101,10039162,3593061,NBS
chr18,Bn78903,66984844,81236150,14251306,CNL
chr18,Bn78904,50774237,73553489,22779252,RLK
chr18,Bn78905,95822116,96328821,506705,TNL
chr18,Bn78906,75963649,82779790,6816141,RLP
chr18,Bn78907,40344848,58591372,18246524,CNL
chr18,Bn78908,90785224,96777767,5992543,NBS
chr18,Bn78909,28881286,73870867,44989581,NBS
chr18,Bn78910,78206984,82383240,4176256,TNL
chr18,Bn78911,1838970,6430350,4591380,CN
chr18,Bn78912,72195003,90930575,18735572,TN
chr18,Bn78913,68406418,74449275,6042857,CN
chr18,Bn78914,72202902,73260870,1057968,TN
chr18,Bn78915,74965548,98661079,23695531,RLK
chr18,Bn78916,97122306,99526641,2404335,NBS
chr18,Bn78917,97807283,99154657,1347374,CN
chr18,Bn78918,37229490,91140472,53910982,RLK
chr18,Bn78919,81013879,85950740,4936861,TN
chr18,Bn78920,82876195,96690950,13814755,RLP
chr18,Bn78921,51254764,59326216,8071452,TNL
chr18,Bn78922,53292215,70228251,16936036,TNL
chr18,Bn78923,29540669,45693464,16152795,RLK
chr18,Bn78924,26790675,37358973,10568298,CN
chr18,Bn78925,24640245,97275337,72635092,CNL
chr18,Bn78926,58447743,61222577,2774834,RLP
chr18,Bn78927,35946657,55216333,19269676,RLK
chr18,Bn78928,44861870,84596361,39734491,CNL
chr18,Bn78929,62861497,97599022,34737525,TN
chr18,Bn78930,20349215,77036593,56687378,RLK
chr18,Bn78931,68806690,69984730,1178040,CNL
chr18,Bn78932,10136150,56186112,46049962,CN
